                                                                                                                                                                                                                                                                



                        1                         2                         3                         4                         5                         6
                 Re(freq)                  Im(freq)                         l                       n_g                       n_p                      n_pg
  0.5692604177384346E+004   0.0000000000000000E+000                         3                         0                        39                        39
  0.5819775992870069E+004   0.0000000000000000E+000                         3                         0                        40                        40
  0.5950162243822082E+004   0.0000000000000000E+000                         3                         0                        41                        41
  0.6083598450106544E+004   0.0000000000000000E+000                         3                         0                        42                        42
  0.6219150740671804E+004   0.0000000000000000E+000                         3                         0                        43                        43
  0.6356170594753383E+004   0.0000000000000000E+000                         3                         0                        44                        44
  0.6494123603307642E+004   0.0000000000000000E+000                         3                         0                        45                        45
  0.6632662816121913E+004   0.0000000000000000E+000                         3                         0                        46                        46
  0.6771635058565688E+004   0.0000000000000000E+000                         3                         0                        47                        47
  0.6910808255433355E+004   0.0000000000000000E+000                         3                         0                        48                        48
  0.7050158413839287E+004   0.0000000000000000E+000                         3                         0                        49                        49
  0.7189532512773470E+004   0.0000000000000000E+000                         3                         0                        50                        50
  0.7328888559133674E+004   0.0000000000000000E+000                         3                         0                        51                        51
  0.7468175021430120E+004   0.0000000000000000E+000                         3                         0                        52                        52
  0.7607290445705381E+004   0.0000000000000000E+000                         3                         0                        53                        53
  0.7746244846531098E+004   0.0000000000000000E+000                         3                         0                        54                        54
  0.7884912995592935E+004   0.0000000000000000E+000                         3                         0                        55                        55
